id,label,tweet,isVulgar,isNonAscii
4575,0,Our customer winning an Apple iTunes giftcard from cafegloucester lucky draw…,0,1
4576,0,Delicious fresh apple juice. . goodmorning morning breakfast juice yummy delicious green fruit apple it amazing goodtimes blessed grateful instagood… ?utm_source=ig_twitter_share&igshid=109qkyz0enn9e …,0,1
4577,0,Goodbye Christmas....boxingday...new years....easter....birthdays....life...#gift thankyou christmas sony ps4 playstation finalfantasy finalfantasyxv videogames otaku gamer collection goodbye finalfantasy15 squareenix rpg jrpg … pic.twitter.com/j60SKc92mW,0,1
4583,0,My 1 fans since the beginning. Love you mom & dad family goals mom dad numberone fan singersongwriter show summer vibes iphonex pic sing style smile tattoo… ?utm_source=ig_twitter_share&igshid=yh7dfrba2odk …,0,1
4585,0,tbt a most beautiful day a sight that can make you ! awesome_shots awesome apple… -BfIAQCX/,0,1
4588,0,Say hi to my new baby! samsung galaxy newphone newbaby blessed thankful grateful tyl…,0,1
4590,0,Finally my baby's baju from Korea arrive after being delayed 2-3months =_= samsung note2…,0,1
4592,0,"Just added Kids Sweatshirt to our collection of products, check it out here at -sweatshirt?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case technology",0,1
4594,0,Google Play - -google-play-luchshiy-android-market-prilozheniy.html … Андроид Android Games News IOS Apple iPhone,0,1
4597,0,Moon vocation newyear trip thailand khaoko a6000 ILCE6000 sony vsco snapspeed…,0,1
4599,0,Smiley Emirati Boy Loves UAE handmade mobile iphone blackberry case [ …] gcc man country craft crafts,0,1
4600,0,14th August 2017. . . . 37thProductions FimMaking Canon iPhone Artist InstaGood…,0,1
4609,0,Cameras Heart Pink photooftheday InstaGram iphone iphonephotography tweegram Capture Captured,0,1
4610,0,Heart stopping. My girls were -literally- drawing together. myne apple sweet iphone kids kidsfashion pictureoftheday shadow light pretty beautiful Fearless ?utm_source=ig_twitter_share&igshid=u2nxk9yuv5go …,0,1
4614,0,Laaaaavly weather sun hot warm weather summer it screenshot iphone likeforlike…,0,1
4615,0,How To Unlock Your Phone With Your Voice Only samsung apps mobile smartphones smarthome tech trend gadget bixby voiceassistant ai iot future google android note8 s8 s9 tv nice ok google googlehome alexa -to-unlock-your-phone-with-your-voice-only/ …pic.twitter.com/Mvd8PwarPz,0,1
4616,0,Finally iphone6 loving it iphone instafun instapic instagood potd likes spacegrey…,0,1
4617,1,"I’ll save that for when I get home I think, battery life has been a concern all day! apple",0,1
4618,0,"Fi is my secret girlfriend, we are too cute;) text imessage iphone cutie top friend her…",0,1
4619,0,flag photo frame ?id=com.skiyeur.flag.photo.frame … android apps unitedState cute colors igers iphoneonly guitarplayer iphone,0,1
4620,0,"On Sale Now: Iphone 6S plus Case, TORRAS [ Series] Liquid Silico... – $3.99 – Mobile_Accessories -",0,1
4631,0,"Bye bye old phone, hello new beauty! newphone smartphone samsung S2vsS6 new …",0,1
4633,0,open to close with my baby :) work sunday samsung open close longday smile boyfriend… -j4Hzsz9k/,0,1
4636,0,Monday w/ Apple Cinnamon Hotcakes getinonsomethinggood bobevans Bob…,0,1
4640,0,Get 10% off when you order Hard Plastic Shaw... with discount code - TWITTER. Check it out - -plastic-shawn-mendes-case-for-iphone?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case,0,1
4642,0,Frog and one big jump — Steemit @foxkoit/frog-and-one-big-jump … frog jump new nature life blog story photo photos photography image images sony sonylens sonyphoto sonyphotography photofeed googel facebook Facebook Facebooknews news top follow look,0,1
4645,0,“Cupcakes and Coffee” Purchase these cases & skins@ … graphicdesign home illustration sale cupcake coffee pink strawberries chocolate hungry donuts roses california photography sketch design livingroom house heart iPhoneX pic.twitter.com/FljJnDl6z7,0,1
4647,0,Look what came in the mail today(: iphone5s iphone5c new iphone apple tech me like …,0,1
4651,0,Oh the memories!! Gamer Nerd VideoGames Sony Playstation NaughtyDog Uncharted PS4 …,0,1
4653,0,ReTWEET if you'd a Good Laugh! Cap'n Joe's Interview with the Hilarious Karl Wiggins: …-joes-interview-with-the-hilarious-karl-wiggins/comment-page-1/#comment-48 … 18+ Comedy iPhone,0,1
4664,0,How this android user feels about apple ruling the world apple appletech everywhere…,0,1
4674,0,HELLO BAAABY laptop notebook new girl vaio sony TagsForLikes iphone5 iphonesia…,0,1
4675,0,New phone case :) new case phone samsung beautiful newin clock beach window Cadiz…,0,1
4677,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow ¤så+,0,1
4680,0,My new laptop hello sexy and I'm a PC guy. sony laptop newtoy worktool computer… -if/,0,1
4681,0,"Thanks for reminding me Taco Bell, I'm sick of waiting!! ps4 sony games gamer tacobell …",0,1
4682,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life September 18, 2016 at …",0,1
4683,0,"The Prophet as a Husband . iphone : android : kindle Book March 20, 2017 at 1…",0,1
4684,0,The Juno orbiter has sent back its… news photography fashion health fail tech ipad iphone funny lol,0,1
4685,0,Feeling fancy lol instapic life samsung s4 june 2014 cali ootd fashion…,0,1
4687,0,5 iPhone X Secretes You Need to Know apple ios iphone iphonex iphone8 iphone7 secret master useful skills hint features mobile smartphone tech info trend android applefan iphone rumors next future -iphone-x-secretes-you-need-to-know/ …pic.twitter.com/TW7eXwTBFA,0,1
4690,0,Friends in USB Fun friends awesome usb green livefilter apple perfect iphone …,0,1
4691,0,Love isn’t something you find. Love is something that finds you Apple AppleWatch iphone you iphone7pic.twitter.com/Y9casiZWSb,0,1
4693,0,keep it cute boo selfie me girl cute ootd style iphone instagood instamood…,0,1
4698,0,Fantastic App Great Pic >> ?mt=8 … photography nowplaying girl quote valentineapp iphone αγάπη 375,0,1
4703,0,The US did not pay a $400 million… news photography fashion health fail tech ipad iphone funny lol,0,1
4705,0,TAG A FRIEND LEAVE A COMMENT . . . coder life girl development computerscience iphone programming web programmer codinglife developer java dotnet javascript hacker game coffee apple education business work chocolate sweet foodphotography i…pic.twitter.com/zDRXznOMgj,0,1
4706,0,Almost time :-D samsung galaxyIV launch tygervalley capetown southafrica excited cell…,0,1
4717,0,liked Chicago Illinois iphone citylife skyscraper bigcity bestshot picoftheday bestphoto by iphon... .com/p/qqns4 …,0,1
4722,0,I finally got it in hand tmobile samsung galaxynote3 white excited instagood ignation… -QGighUU3/,0,1
4725,0,I got it ______________________________ game sony play funny wonted nice meshal Me…,0,1
4727,0,francocovidirector ciak video for Chicco sonyvideo baby in sony Spot…,0,1
4728,0,Appleday in Stockholm! I loooove this beautiful city and I love apples.... apple…,0,1
4729,0,Through the windowwwww. ryanbeatty delco iphone instapic cali socal california beach …,0,1
4740,0,punjabi Girl punjaben ishq lust pretty awesome beauty desi exotic elegant iphone…,0,1
4741,0,"?tag=amausrecman-20&_encoding=UTF8&tag=amausrecman-20&linkCode=ur2 … The speaker sounds good. I plugged it into my Samsung S5 and there was no distortion at the highest volume, which I was about. The new batteries that were in it's original new seal were dead on arrival. Even with an expiration date o…",0,1
4743,0,The gangs all here . . . . . summer18 bestfriend summer corn photoshoot iphonex nofilter hoodoo hoodoobrown yas slay iwokeuplikethis sun vibes goodvibes aura… ?utm_source=ig_twitter_share&igshid=17hctqn1x8gkb …,0,1
4746,0,selfie on fuel tank. harleydavidson sportster held Samsung s7 green blue me air…,0,1
4747,0,Check out Wireless Bluetooth Headphones Wireless Sports Earphones with Mic Stereo Earbu... DIMICA -/183239024357?roken=cUgayN&soutkn=nXafre … via crafts diy tutorial ideas video tip girl boy music earphones headphones store iphone8 iphone7plus iphonex iphone smartphone,0,1
4752,1,Now.... How do i make this work?? samsung oculus … …,0,1
4763,0,I'm happy!!!!! ** and my cat xD ps4 playstation4 sony console ness videogames cat… -0N85j/,0,1
4764,0,Lotus flower vocation newyear trip thailand khaoko a6000 ILCE6000 sony vsco snapspeed…,0,1
4776,0,In love new macbook pro retina display so lucky and woo apple laptop…,0,1
4782,0,I have no strings on me samsung nx3000 photooftheday followme photooftheday smile…,0,1
4783,0,Photo: Always awed when I p$&@*# by “Tara”. culvercity lalocal sony instamood instadaily...,0,1
4786,1,"Yes, patent that tech before Apple use it to sue you again, Google -Glass-just-the-beginning-of-the-VR-experience-as-Google-patents-smart-glove_id33650 … GoGoogle",0,1
4788,0,"Get and Romantic Tips with Creative Romantic Ideas App on iPhone, iPad, iPod Touch -love-and-romantic-tips-with-creative-romantic-ideas-app-on-iphone-ipad-ipod-touch/ …",0,1
4790,0,Hannibal Buress Joins ‘Spider-Man:… news photography fashion health fail tech ipad iphone funny lol,0,1
4792,0,22 signs your boss secretly hates you news photography fashion health fail tech ipad iphone funny l…pic.twitter.com/epewNXuPvJ,0,1
4794,0,"Chromebook (Wi-Fi, 11.6-Inch) by Samsung for $249.00 ?ie=UTF8&camp=213733&creative=393177&creativeASIN=B009LL9VDG&linkCode=shr&tag=httpstwitter.comlindsaytweets1-20 … via computers, facebook, finance Shopping xxoo M",0,1
4797,0,The view from our studio today amazing clouds beautiful humpday iphone la studiocity new…,0,1
4800,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life October 12, 2016 at 07…",0,1
4802,0,So...my Evo has been doing most of these things for at least 3 years now... -6-tips-and-hidden-features/ … iphonerantcontinued,0,1
4806,0,WOW NICE FUCKING WATCH!! YOU GET THAT ON EBAY??? thenotoriousmma Apple NewProfilePic tbt worldjuniors worldstar BeReady mystery …,0,1
4810,0,"Valentine’s Day 4hearts and swirls iPhone case from Zazzle.com: iPad, iPhone 3G available",0,1
4821,0,Good morning everybody. Have a blessed day sunrise life iphonex…,0,1
4827,1,evil apple tried to kill linux by hiring linus torvalds! glad he turned them down - .uk/2012/03/apple-tried-to-hire-linus-torvalds-kill-linux/ …,0,1
4828,0,My new toys samsung galaxy gear note3 black mrolympia jaycutler motivation tbt…,0,1
4833,0,I'm going to kill katiewertheimerr hateyou pleasestop imtired notfunny iphone blowingup why…,0,1
4836,0,LOve thunderstorm Thunderclap … Sounds apps now in Appstore IPhone iPAD Free DOWNLOAD USA California,0,1
4838,0,My small garden ( 2 ) — Steemit @foxkoit/my-small-garden-2 … garden small new life art artphotography photo photos photography image images sony sonylens lens sonyphoto sonyphotography sonyphotos photofeed feed top cool blog story color colors,0,1
4843,0,Clip&Fight with SlimClip Case by theWTFactory clip iphone case survive …,0,1
4844,0,Bad Hair day instagood instamood instadaily igdaily iphone iphone webstagram good…,0,1
4848,0,"Day ten , pets Chaz pets cat chaz cutie iphone februarychallenge photochallenge mine…",0,1
4854,0,Happy with today’s outfit comfy boi ootd comfy cardigan newbalance sneaker dnd dmstyle comfy beard iphonex pic.twitter.com/HDWBRd4bmD,0,1
4862,0,lookking for my summer giancarlo good exclusive spring summer instagood iphone…,0,1
4863,1,"Phones dead for 4 days until I get my new wire, which has just cost me £20",0,1
4865,0,IN LOVE New iPhone 5S in GOLD!!!!! iPhone 5S gold cute excited bad woo apple…,1,1
4869,0,Shopping with fashion ralphlauren instadaily instagood me follow iphone…,0,1
4872,0,love poem with LOVE360 App >> ?mt=8 … photography rt woman poem valentineapp iphone amor 899,0,1
4874,0,JOIN e3 E32016 gamer gaming sony Microsoft ps4 PlayStationE3 new funny …,0,1
4882,0,Orlando Bloom Is Hung Like A Dark… news photography fashion health fail tech ipad iphone funny lol,0,1
4885,0,8km Happy engaged life running life like run hospital healthylife friends igers iphone igdaily instago instafit instapic instago instafit… ?utm_source=ig_twitter_share&igshid=1ctsquhxzfepv …,0,1
4893,1,iSuck - the newest Apple Gadget! ;-) condom präservativ geek blow apple safe rubber…,0,1
4894,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow $¤g(,0,1
4896,0,Happy Valentines Day!! saritaceramics valentine valentinesday ceramics handcrafted helsinki finland apple ystävänpäiväpic.twitter.com/s9gFNU6vhB,0,1
4897,0,Photo: cause we both dressed up today  boyfriend dressedup cute iPhone school instagood...,0,1
4898,0,"My face as dad gave me cards worth £20, 000.00 gay shopping boy macbook apple blonde pickofthe",0,1
4899,0,Hello August !! 2018 goes so fast !! august me boy selfie iphonex beautiful gay gayboy like4like l4l f4f followme follow vsco vscocam picoftheday … ?utm_source=ig_twitter_share&igshid=1elp559wqz93c …,0,1
4904,0,First time shooting shoot bird cat apple dontshootmeplease gun fisttime havefun …,0,1
4905,0,Donald Trump has ushered in a whole… news photography fashion health fail tech ipad iphone funny lol,0,1
4908,0,Hahaha me friends girl young weekend bored samsung funny crazy lol pink black…,0,1
4909,0,The battery life tho Over 24 hours since the last charge! iPhone6sPlus Apple …,0,1
4920,0,mothersday to all the ladies this gift pile should do well. flowers icecream apple… -/,0,1
4921,0,Just bought this galaxy fame :) new gadget samsung galaxy fame mine white potd …,0,1
4924,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life November 25, 2016 at 0…",0,1
4926,0,Panda onsie! Thanks aunt jen! iphone otterbox panda onsie black white filter messyroom…,0,1
4929,0,Caul meeen... LOL focus macro guys awesome georgous handsome men smile samsung nice…,0,1
4933,0,Fear End 2010 ?v=Kn1PG-dIZl4&feature=share … art career jobs iphone rock like friday thankful askzayn quote show,0,1
4939,0,Christmas Eve... family tag like me sushi swag Xmas gumbo iphone hokey juice nice… -YWoBjEg/,0,1
4941,0,"Galaxy S9 is Coming - Specs, Release Date, Launch Date & Price mobile android androidphone samsung galaxy galaxynote galaxys galaxys9 galaxys8 galaxynote8 smartphone tech information news innovation creativity spen nextbigthing -s9-is-coming-specs-release-date-launch-date-price/ …pic.twitter.com/ReENJuIt0P",0,1
4942,0,"black friday blackfriday tagforlikes picoftheday freeshipping original tablet free shipping SAMSUNG GALAXY T530 TAB 4 10.1 1.5GB 16GB QUAD CORE 10.1"" SCREEN ANDROID -/282610636983?roken=cUgayN&soutkn=FqycRs … via",0,1
4943,0,Samsung S III. samsung s3 smartphone nice cool good swag majestic new instagram…,0,1
4946,0,Cheeky Wee iPhone 6 Delivery! New Shiny iPhone iPhone6 Gold Monday Technology Mobile…,0,1
4947,0,About last night! • . . . . . . . . . . . . . . . . . . dress blackdress wedding hijab burjalarab photography iphonex bestfriend mydubai home weekend hijab… ?utm_source=ig_twitter_share&igshid=gyv99d71l0q3 …,0,1
