id,tweet,isVulgar,emoScore
9237,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life juli digit digit at digit digit,0,0
9238,happi to get myself a new soni camera soni photoshot photograph enjoy sonynorway,0,0
9239,brilliant articl by appl user extraordinair about how they have lost their way in term of eas of use,0,0
9240,iphon ksa kuw kuwait q digit qatar us uae usa iphon appl sale sfsale fun folow,0,0
9241,love fruit hike   post hike energi appl and blueberri banana coconut shake vegan,0,2
9242,best birthday gift jwodsi digit got me the birthday gift i am a lucki girl samsung galaxytab tablet,0,0
9243,iphon digit charger are so shit had my phone for digit month and been through digit charger cunt,0,0
9244,iron that i would start an acmt program when i am the only nonapl guy at it,0,0
9245,let us see if appl ignor me again dissatisfi nothapi angri  ,0,0
9246,watch the new iphon digit and digit plus red from appl red rediphon digit iphon digit red iphon digit iphon digit plus iphonex appl apstor iphon iphonex io ap arab game aplewatch ipad mac techno mydubai dubai,0,0
9247,drive downtown w two of male favorit guy picstitch boyfriend brother detroit winter iphon,0,1
9248,it is only digit digit and my phone is alreadi on digit percent what the fuck,0,0
9249,got my xmas present from parent today xd happi jes christma camera samsung touchscreen,0,0
9250,for some reason my phone decid not to tell me when i get text appl,0,0
9251,technolog actual hate me laptop screen is semi broken and appl websit crash everi time i tri to get someon to call me,0,0
9252,digit year ago today the first iphon was releas it chang and the date busi via,0,0
9253,i my ipodtouch but let us face it your no iphon truth,0,-1
9254,oh yeah instaboy instadaili tagstagram iger teenag selfi friend iphone,0,0
9255,this morn kuwait q digit rain raini iphon iphon digit kuwaitc morn sunrise,0,0
9256,own a appl io feel like marri block and restrict while android make you feel     appl android freedom,0,0
9257,sorpric yes sorpris iphon digit s iphon appl usa spain bearbrick stitch disney waltdi,0,0
9258,the way  s tweet ai n t come through to my phone iphon,0,0
9259,all order iphonex easi with deposit alreadi paid   they call me to sort final payment and deliveri noq thank,0,0
9260,whycantphon slag each other off love to see a nokia lumia kick a snidi iphon digit in the bollock,0,0
9261,romuiofernand beacus i am happi pharelwiliam southbeach miamibeach soni brasil youtube,0,0
9262,oh and by the way appl or as i like to call them crapl my samsunggalaxi digit say and your patent,0,0
9263,voswat and psvita and relax soni water vos pspvita playstat digit,0,0
9264,misa comeback misa minut jia fei suzi comeback high jyp kpop instagram sony,0,0
9265,yay moto x c   me hi motorola motox madera wood superman asdfghjkl,0,0
9266,earli birthday present from my big brother ^^   birthday headphon soni,0,2
9267,i love appl watermelon and cherri jolyranch i love to it nice and slow,0,1
9268,nice tea duck burger amaz appl seab wrong gormet tea fod,0,0
9269,i have been use itun for mani year all of a sudden its say i have never use the store and i can not log in appl,0,0
9270,good idea i hate appl right now i also hate that i am write this tweet from an ipad,0,0
9271,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0
9272,also it should say unl you make a purchas not until you make a purchas should have gotten a real comput appl,0,0
9273,if you are born poor it s not your mistak but if you die poor it s apl s mistak bill gate halfeatenapl,0,0
9274,new one appl iphon iphones specialedit telephon sanpaganino black,0,0
9275,why is everyth to do with my itun and ipod so bad complic annoy,1,0
9276,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow h   c,0,0
9277,me i would add anoth  e   but type one more letter would like reduc my batteri by at least digit iphon hate,0,0
9278,birthday gift from me to myself awesom samsung tab digit new year digit,0,0
9279,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit c,0,0
9280,its here final and it did not fall off like in the video and am sure it will not bend either appl iphon digit,0,0
9281,i might just get a new phone now that is how much i hate this new io digit updat appl nofreakingwayimbuyinga digit,0,0
9282,macbokair crash ugh total eras and reboot need per appl geek san,0,0
9283,my belov hero and his b day present digit birthday father famili hero figur samsung begh,0,0
9284,easter egg fun at mum and dad easter egg photographi sunday vsco soni wekend,0,0
9285,photo paitn beard styl beardgang beard friday w be photoftheday soni hub westown,0,0
9286,final a legitim s digit woo samsung galaxi s digit phone godtim,0,0
9287,so know i need to make an appoint to talk to my friend too,0,0
9288,with my sister famili sister instagram instadaili instanesia soni xperiafan,0,0
9289,so i am sit there on the head with digit batteri on my note digit and my batteri die fuck you samsung your bad suck samsung,1,0
9290,the eye vocat newyear trip thailand khaoko a digit ilc digit soni vsco snapsped,0,0
9291,my iphon case came a photo of this handsom mother fuck i know beauti bad instagod instadaily,1,0
9292,cutest photo ever iphon follow soma anim anim pet dog cat dog cat rt cute pet,0,0
9293,everytim i tri to download a free ap and it ask for my bill inform i feel so bad insult iphon angri,1,0
9294,just receiv my new iphonex and very fast faceid very easi to use and fast i am with this one final the screen is a littl bit smaller but overal very good product appl,0,0
9295,while i am at it i notic no differ with this updat other than my phone being set back digit year appl,0,0
9296,recent found out how to use my accent french and spanish letter on the samsung galaxi bunni grammar cray,0,0
9297,it is offici i am a cross platform geek my macbok arriv today mine not the school i realli like it so light appl,0,0
9298,so my ipod has been at appl longer than is should be because they screw up the address,0,0
9299,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow   jxu,0,0
9300,launch our coupl match ap i wrote the astrolog softwar piec date apstor iphon,0,0
9301,i feel happi samsung bracelet brown blond black middl fingur fuck a,0,0
9302,yeah my new samsung galaxi note digit samsung galaxi note digit asia china big better me follow in,0,0
9303,out doing laundri   saw this iphon panoram chalk graffiti,0,0
9304,your even brief news photographi fashion health failur tech ipad iphon funni lol,0,0
9305,final my new macbokpro mac appl macbokpro digit fineart photographi artist,0,0
9306,get fit and love it girl ab fit fitspo sport workout fit iphon aple,0,0
9307,photo quot instagod insta wrong sexi weed iphon cute kick summer lol fresh picoftheday,0,0
9308,the cord for my iphon is dead again digit x in less than a your appl your qualiti suck but custom servic suck more appl,0,0
9309,my new babi playstat digit control red soni gamer gamergirl me insta v bad instalov inlov ilov,1,0
9310,this shot was captur on the samsung s digit the samsung slomo is just on anoth level samsung digit plus samsung phone pacent abuja abujafct abujapeopl wuse abujaphon gadget abujac capitalhub buy sale fct servic tech technolog,0,0
9311,lt for real why does it have to be so freak hard to get all my music in one place is not that why i have to log in appl,0,0
9312,soon appl may be abl to tell if you are or sad through the iphon camera facerecognit technolog,0,0
9313,crimin call lock iphon a gift from god   nypd offici say,0,0
9314,so if i rent a movi use itun on my macbok pro i am bound to see it on my small lcd screen thank alot appl,0,0
9315,thank to iphon x the iphon and android phone war is over appl samsung io android iphon iphonex iphon digit iphon digit note digit galaxi digit s digit s digit mobil smartphon tech consum comput power enjoy ap social cute ador,0,0
9316,why appl might switch to face id instead of touch id for iphon digit iphon iphon digit appl isand,0,0
9317,kelli eden kelyeden friend iphon text spread the love,0,0
9318,fast easi and health weight loss openfolow iphon amazon christma,0,0
9319,animoji is hela fun and i be hela bore lol iphonex iphon instagod me cute tbt photoftheday follow eye nice beauti l digit l picoftheday instadaili like,0,0
9320,from digit th of juli me and my momma juli digit cute smile glass sunglass necklac sony,0,0
9321,rt i have never been tso happi a free period when the iphon keynot is happen appl iphon,0,0
9322,get digit off when you order iphon fidget spi with discount code twitter check it out iphon case,0,0
9323,for a phone samsung galaxi s digit galaxi digit i get all that for free impress phone me,0,0
9324,hello photograph photo iphonesia iphon instagram malaysia cat food book canon digit d girl wed,0,0
9325,still in with my iphon and listen to common love is,0,0
9326,i would had an iphon for a year and now i am four week into an digit digit android and i love it iphon suck,0,0
9327,use to record song of the radio on it day soni walkman,0,0
9328,got that galaxi s digit smartphon newstuf sonic balin bixbi akg samsung,0,0
9329,the biggest risk we take are the one we do not take femal friend gratitud ipad iphon blackberri entrepreneur ihaveadream,0,0
9330,i love technolog and am in love with but when my iphon is not happi neither am i sigh techfail,0,0
9331,and that is why i loveandroid hateapl rt can not believ appl did not approv offici googl voic ap for iphon,0,0
9332,all my text are delet but you save my nasti alarm,0,0
9333,onlin cake deliveri wish birthday to cofound and ceo of appl incom steve job,0,0
9334,and now digit minut o nope digit hour appl lol not,0,0
9335,hack this morn and realiz i am the only one that has not paid the appl tax foss linux,0,0
9336,is my bestfriend convo llama sexyn friend text iphon friendship wee,0,0
